URL,Lần thu thập dữ liệu cuối cùng,host,path,query,depth,first_segment,slug,duplicate_slug_across_hosts,hosts_for_slug
https://coincu.com/199781-archway-is-now-live-on-cosmos/,2026-06-28,coincu.com,/199781-archway-is-now-live-on-cosmos/,,1,199781-archway-is-now-live-on-cosmos,199781-archway-is-now-live-on-cosmos,no,coincu.com
https://coincu.com/125137-aptos-guide-claim-testnet-nft/,2026-06-28,coincu.com,/125137-aptos-guide-claim-testnet-nft/,,1,125137-aptos-guide-claim-testnet-nft,125137-aptos-guide-claim-testnet-nft,yes,coincu.com | news.coincu.com
https://news.coincu.com/125137-aptos-guide-claim-testnet-nft/,2026-06-28,news.coincu.com,/125137-aptos-guide-claim-testnet-nft/,,1,125137-aptos-guide-claim-testnet-nft,125137-aptos-guide-claim-testnet-nft,yes,coincu.com | news.coincu.com
https://coincu.com/328329-trump-announces-upcoming-tariffs-us,2026-06-27,coincu.com,/328329-trump-announces-upcoming-tariffs-us,,1,328329-trump-announces-upcoming-tariffs-us,328329-trump-announces-upcoming-tariffs-us,no,coincu.com
https://coincu.com/216824-oklink-on-chain-aml-services-virtual-asset/,2026-06-27,coincu.com,/216824-oklink-on-chain-aml-services-virtual-asset/,,1,216824-oklink-on-chain-aml-services-virtual-asset,216824-oklink-on-chain-aml-services-virtual-asset,no,coincu.com
https://coincu.com/347409-coinbase-us-house-clarity-act/,2026-06-27,coincu.com,/347409-coinbase-us-house-clarity-act/,,1,347409-coinbase-us-house-clarity-act,347409-coinbase-us-house-clarity-act,no,coincu.com
https://coincu.com/158423-pionex-withdrew-all-of-huobi-funds/,2026-06-26,coincu.com,/158423-pionex-withdrew-all-of-huobi-funds/,,1,158423-pionex-withdrew-all-of-huobi-funds,158423-pionex-withdrew-all-of-huobi-funds,yes,coincu.com | news.coincu.com
https://news.coincu.com/158423-pionex-withdrew-all-of-huobi-funds/,2026-06-26,news.coincu.com,/158423-pionex-withdrew-all-of-huobi-funds/,,1,158423-pionex-withdrew-all-of-huobi-funds,158423-pionex-withdrew-all-of-huobi-funds,yes,coincu.com | news.coincu.com
https://coincu.com/163193-polygon-matic-end-january-gain-50-4-million/,2026-06-25,coincu.com,/163193-polygon-matic-end-january-gain-50-4-million/,,1,163193-polygon-matic-end-january-gain-50-4-million,163193-polygon-matic-end-january-gain-50-4-million,yes,coincu.com | news.coincu.com
https://news.coincu.com/163193-polygon-matic-end-january-gain-50-4-million/,2026-06-25,news.coincu.com,/163193-polygon-matic-end-january-gain-50-4-million/,,1,163193-polygon-matic-end-january-gain-50-4-million,163193-polygon-matic-end-january-gain-50-4-million,yes,coincu.com | news.coincu.com
https://coincu.com/187925-coinbase-expands-singapore-market/,2026-06-25,coincu.com,/187925-coinbase-expands-singapore-market/,,1,187925-coinbase-expands-singapore-market,187925-coinbase-expands-singapore-market,yes,coincu.com | news.coincu.com
https://news.coincu.com/187925-coinbase-expands-singapore-market/,2026-06-25,news.coincu.com,/187925-coinbase-expands-singapore-market/,,1,187925-coinbase-expands-singapore-market,187925-coinbase-expands-singapore-market,yes,coincu.com | news.coincu.com
https://coincu.com/189182-mycelium-wallet-bitcoin-wallets/,2026-06-25,coincu.com,/189182-mycelium-wallet-bitcoin-wallets/,,1,189182-mycelium-wallet-bitcoin-wallets,189182-mycelium-wallet-bitcoin-wallets,no,coincu.com
https://coincu.com/174807-credit-suisse-purchase-1-billion-ubs/,2026-06-25,coincu.com,/174807-credit-suisse-purchase-1-billion-ubs/,,1,174807-credit-suisse-purchase-1-billion-ubs,174807-credit-suisse-purchase-1-billion-ubs,yes,coincu.com | news.coincu.com
https://news.coincu.com/174807-credit-suisse-purchase-1-billion-ubs/,2026-06-25,news.coincu.com,/174807-credit-suisse-purchase-1-billion-ubs/,,1,174807-credit-suisse-purchase-1-billion-ubs,174807-credit-suisse-purchase-1-billion-ubs,yes,coincu.com | news.coincu.com
https://coincu.com/187712-chainlink-automation-is-now-live-on-layer-2-optimism/,2026-06-23,coincu.com,/187712-chainlink-automation-is-now-live-on-layer-2-optimism/,,1,187712-chainlink-automation-is-now-live-on-layer-2-optimism,187712-chainlink-automation-is-now-live-on-layer-2-optimism,no,coincu.com
https://coincu.com/184605-cftc-issues-largest-fine/,2026-06-23,coincu.com,/184605-cftc-issues-largest-fine/,,1,184605-cftc-issues-largest-fine,184605-cftc-issues-largest-fine,no,coincu.com
https://coincu.com/348153-binance-lists-promptale-ai-tale/?utm_medium=referral&utm_source=coinstats,2026-06-23,coincu.com,/348153-binance-lists-promptale-ai-tale/,utm_medium=referral&utm_source=coinstats,1,348153-binance-lists-promptale-ai-tale,348153-binance-lists-promptale-ai-tale,no,coincu.com
https://coincu.com/171058-how-zk-vm-will-make-the-future-of-web3-great/,2026-06-20,coincu.com,/171058-how-zk-vm-will-make-the-future-of-web3-great/,,1,171058-how-zk-vm-will-make-the-future-of-web3-great,171058-how-zk-vm-will-make-the-future-of-web3-great,no,coincu.com
https://coincu.com/325521-white-house-crypto-summit-time-set/?utm_source=snapi,2026-06-17,coincu.com,/325521-white-house-crypto-summit-time-set/,utm_source=snapi,1,325521-white-house-crypto-summit-time-set,325521-white-house-crypto-summit-time-set,no,coincu.com
https://coincu.com/325521-white-house-crypto-summit-time-set,2026-06-17,coincu.com,/325521-white-house-crypto-summit-time-set,,1,325521-white-house-crypto-summit-time-set,325521-white-house-crypto-summit-time-set,no,coincu.com
https://coincu.com/151156-david-gokhshtein-is-criticized-by-cardanos/,2026-06-17,coincu.com,/151156-david-gokhshtein-is-criticized-by-cardanos/,,1,151156-david-gokhshtein-is-criticized-by-cardanos,151156-david-gokhshtein-is-criticized-by-cardanos,yes,coincu.com | news.coincu.com
https://news.coincu.com/151156-david-gokhshtein-is-criticized-by-cardanos/,2026-06-17,news.coincu.com,/151156-david-gokhshtein-is-criticized-by-cardanos/,,1,151156-david-gokhshtein-is-criticized-by-cardanos,151156-david-gokhshtein-is-criticized-by-cardanos,yes,coincu.com | news.coincu.com
https://coincu.com/336180-sec-ethereum-security-dispute,2026-06-16,coincu.com,/336180-sec-ethereum-security-dispute,,1,336180-sec-ethereum-security-dispute,336180-sec-ethereum-security-dispute,no,coincu.com
https://coincu.com/185661-evening-standard-issue-nft/,2026-06-15,coincu.com,/185661-evening-standard-issue-nft/,,1,185661-evening-standard-issue-nft,185661-evening-standard-issue-nft,yes,coincu.com | news.coincu.com
https://news.coincu.com/185661-evening-standard-issue-nft/,2026-06-15,news.coincu.com,/185661-evening-standard-issue-nft/,,1,185661-evening-standard-issue-nft,185661-evening-standard-issue-nft,yes,coincu.com | news.coincu.com
https://coincu.com/172968-justin-suns-82-mil-usdc-aave-dai/,2026-06-15,coincu.com,/172968-justin-suns-82-mil-usdc-aave-dai/,,1,172968-justin-suns-82-mil-usdc-aave-dai,172968-justin-suns-82-mil-usdc-aave-dai,yes,coincu.com | news.coincu.com
https://news.coincu.com/172968-justin-suns-82-mil-usdc-aave-dai/,2026-06-15,news.coincu.com,/172968-justin-suns-82-mil-usdc-aave-dai/,,1,172968-justin-suns-82-mil-usdc-aave-dai,172968-justin-suns-82-mil-usdc-aave-dai,yes,coincu.com | news.coincu.com
https://coincu.com/163213-doj-imposes-new-conditions-to-sbf-contact/,2026-06-14,coincu.com,/163213-doj-imposes-new-conditions-to-sbf-contact/,,1,163213-doj-imposes-new-conditions-to-sbf-contact,163213-doj-imposes-new-conditions-to-sbf-contact,yes,coincu.com | news.coincu.com
https://news.coincu.com/163213-doj-imposes-new-conditions-to-sbf-contact/,2026-06-14,news.coincu.com,/163213-doj-imposes-new-conditions-to-sbf-contact/,,1,163213-doj-imposes-new-conditions-to-sbf-contact,163213-doj-imposes-new-conditions-to-sbf-contact,yes,coincu.com | news.coincu.com
https://coincu.com/298703-best-new-meme-coins-to-buy-for-2025-btfd-coins-stage-7-price-rollback-notcoins-rise-and-gigachads-crazy-leap/,2026-06-12,coincu.com,/298703-best-new-meme-coins-to-buy-for-2025-btfd-coins-stage-7-price-rollback-notcoins-rise-and-gigachads-crazy-leap/,,1,298703-best-new-meme-coins-to-buy-for-2025-btfd-coins-stage-7-price-rollback-notcoins-rise-and-gigachads-crazy-leap,298703-best-new-meme-coins-to-buy-for-2025-btfd-coins-stage-7-price-rollback-notcoins-rise-and-gigachads-crazy-leap,no,coincu.com
https://coincu.com/207546-irs-issues-crypto-tax-ruling/,2026-06-11,coincu.com,/207546-irs-issues-crypto-tax-ruling/,,1,207546-irs-issues-crypto-tax-ruling,207546-irs-issues-crypto-tax-ruling,no,coincu.com
https://coincu.com/290412-uk-pension-fund-cartwright/,2026-06-11,coincu.com,/290412-uk-pension-fund-cartwright/,,1,290412-uk-pension-fund-cartwright,290412-uk-pension-fund-cartwright,no,coincu.com
https://coincu.com/185649-kazakhstan-7-million-taxes-cryptocurrency/,2026-06-11,coincu.com,/185649-kazakhstan-7-million-taxes-cryptocurrency/,,1,185649-kazakhstan-7-million-taxes-cryptocurrency,185649-kazakhstan-7-million-taxes-cryptocurrency,yes,coincu.com | news.coincu.com
https://news.coincu.com/185649-kazakhstan-7-million-taxes-cryptocurrency/,2026-06-11,news.coincu.com,/185649-kazakhstan-7-million-taxes-cryptocurrency/,,1,185649-kazakhstan-7-million-taxes-cryptocurrency,185649-kazakhstan-7-million-taxes-cryptocurrency,yes,coincu.com | news.coincu.com
https://coincu.com/327559-tether-us-treasury-holdings-2024/,2026-06-10,coincu.com,/327559-tether-us-treasury-holdings-2024/,,1,327559-tether-us-treasury-holdings-2024,327559-tether-us-treasury-holdings-2024,no,coincu.com
https://coincu.com/293921-strk-staking-phase-1-is-now-live-on-mainnet/,2026-06-09,coincu.com,/293921-strk-staking-phase-1-is-now-live-on-mainnet/,,1,293921-strk-staking-phase-1-is-now-live-on-mainnet,293921-strk-staking-phase-1-is-now-live-on-mainnet,no,coincu.com
https://coincu.com/169884-huobi-kucoin-binance-helping-russian-users/,2026-06-09,coincu.com,/169884-huobi-kucoin-binance-helping-russian-users/,,1,169884-huobi-kucoin-binance-helping-russian-users,169884-huobi-kucoin-binance-helping-russian-users,yes,coincu.com | news.coincu.com
https://news.coincu.com/169884-huobi-kucoin-binance-helping-russian-users/,2026-06-09,news.coincu.com,/169884-huobi-kucoin-binance-helping-russian-users/,,1,169884-huobi-kucoin-binance-helping-russian-users,169884-huobi-kucoin-binance-helping-russian-users,yes,coincu.com | news.coincu.com
https://coincu.com/184530-former-ftx-execs-house/,2026-06-07,coincu.com,/184530-former-ftx-execs-house/,,1,184530-former-ftx-execs-house,184530-former-ftx-execs-house,yes,coincu.com | news.coincu.com
https://news.coincu.com/184530-former-ftx-execs-house/,2026-06-07,news.coincu.com,/184530-former-ftx-execs-house/,,1,184530-former-ftx-execs-house,184530-former-ftx-execs-house,yes,coincu.com | news.coincu.com
https://coincu.com/260435-pros-and-cons-of-crypto-gambling-online/,2026-06-05,coincu.com,/260435-pros-and-cons-of-crypto-gambling-online/,,1,260435-pros-and-cons-of-crypto-gambling-online,260435-pros-and-cons-of-crypto-gambling-online,no,coincu.com
https://coincu.com/187671-sec-response-coinbase-petition-clear-crypto/,2026-06-05,coincu.com,/187671-sec-response-coinbase-petition-clear-crypto/,,1,187671-sec-response-coinbase-petition-clear-crypto,187671-sec-response-coinbase-petition-clear-crypto,no,coincu.com
https://coincu.com/342634-blackrock-ethereum-etf-hits-17-day-inflow-streak/,2026-06-05,coincu.com,/342634-blackrock-ethereum-etf-hits-17-day-inflow-streak/,,1,342634-blackrock-ethereum-etf-hits-17-day-inflow-streak,342634-blackrock-ethereum-etf-hits-17-day-inflow-streak,no,coincu.com
https://coincu.com/332746-trump-powell-market-volatility,2026-06-03,coincu.com,/332746-trump-powell-market-volatility,,1,332746-trump-powell-market-volatility,332746-trump-powell-market-volatility,no,coincu.com
https://coincu.com/249059-cryptocurrency-market-cap-surpasses-2-5t/,2026-06-02,coincu.com,/249059-cryptocurrency-market-cap-surpasses-2-5t/,,1,249059-cryptocurrency-market-cap-surpasses-2-5t,249059-cryptocurrency-market-cap-surpasses-2-5t,no,coincu.com
https://coincu.com/263661-terraform-labs-settlement-cannot-be-completed,2026-05-29,coincu.com,/263661-terraform-labs-settlement-cannot-be-completed,,1,263661-terraform-labs-settlement-cannot-be-completed,263661-terraform-labs-settlement-cannot-be-completed,no,coincu.com
https://coincu.com/173440-breaking-hsbc-acquired-silicon-valley-bank/,2026-05-29,coincu.com,/173440-breaking-hsbc-acquired-silicon-valley-bank/,,1,173440-breaking-hsbc-acquired-silicon-valley-bank,173440-breaking-hsbc-acquired-silicon-valley-bank,no,coincu.com
https://coincu.com/111413-giants-lost-5-billionbecause-bitcoin/,2026-05-28,coincu.com,/111413-giants-lost-5-billionbecause-bitcoin/,,1,111413-giants-lost-5-billionbecause-bitcoin,111413-giants-lost-5-billionbecause-bitcoin,yes,coincu.com | news.coincu.com
https://news.coincu.com/111413-giants-lost-5-billionbecause-bitcoin/,2026-05-28,news.coincu.com,/111413-giants-lost-5-billionbecause-bitcoin/,,1,111413-giants-lost-5-billionbecause-bitcoin,111413-giants-lost-5-billionbecause-bitcoin,yes,coincu.com | news.coincu.com
https://news.coincu.com/146063-polkadot-protocol-t3rn-raised-6-5-million/,2026-05-28,news.coincu.com,/146063-polkadot-protocol-t3rn-raised-6-5-million/,,1,146063-polkadot-protocol-t3rn-raised-6-5-million,146063-polkadot-protocol-t3rn-raised-6-5-million,no,news.coincu.com
https://coincu.com/271317-australian-firm-nyblue-secures-over-one-million-carats-of-blue-zircon-launches-rwa-token/,2026-05-28,coincu.com,/271317-australian-firm-nyblue-secures-over-one-million-carats-of-blue-zircon-launches-rwa-token/,,1,271317-australian-firm-nyblue-secures-over-one-million-carats-of-blue-zircon-launches-rwa-token,271317-australian-firm-nyblue-secures-over-one-million-carats-of-blue-zircon-launches-rwa-token,no,coincu.com
https://coincu.com/189347-manta-network-soul-bound-token/,2026-05-28,coincu.com,/189347-manta-network-soul-bound-token/,,1,189347-manta-network-soul-bound-token,189347-manta-network-soul-bound-token,yes,coincu.com | news.coincu.com
https://news.coincu.com/189347-manta-network-soul-bound-token/,2026-05-28,news.coincu.com,/189347-manta-network-soul-bound-token/,,1,189347-manta-network-soul-bound-token,189347-manta-network-soul-bound-token,yes,coincu.com | news.coincu.com
https://coincu.com/194356-binance-us-market-depth-plunges-by-78/,2026-05-27,coincu.com,/194356-binance-us-market-depth-plunges-by-78/,,1,194356-binance-us-market-depth-plunges-by-78,194356-binance-us-market-depth-plunges-by-78,yes,coincu.com | news.coincu.com
https://news.coincu.com/194356-binance-us-market-depth-plunges-by-78/,2026-05-27,news.coincu.com,/194356-binance-us-market-depth-plunges-by-78/,,1,194356-binance-us-market-depth-plunges-by-78,194356-binance-us-market-depth-plunges-by-78,yes,coincu.com | news.coincu.com
https://coincu.com/296770-spanish-bank-invests-bitwise-aptos-staking-etp/,2026-05-27,coincu.com,/296770-spanish-bank-invests-bitwise-aptos-staking-etp/,,1,296770-spanish-bank-invests-bitwise-aptos-staking-etp,296770-spanish-bank-invests-bitwise-aptos-staking-etp,no,coincu.com
https://coincu.com/296770-spanish-bank-invests-bitwise-aptos-staking-etp/?noamp=mobile,2026-05-27,coincu.com,/296770-spanish-bank-invests-bitwise-aptos-staking-etp/,noamp=mobile,1,296770-spanish-bank-invests-bitwise-aptos-staking-etp,296770-spanish-bank-invests-bitwise-aptos-staking-etp,no,coincu.com
https://coincu.com/327652-sec-guidance-pow-crypto-mining/,2026-05-27,coincu.com,/327652-sec-guidance-pow-crypto-mining/,,1,327652-sec-guidance-pow-crypto-mining,327652-sec-guidance-pow-crypto-mining,no,coincu.com
https://coincu.com/227634-the-crypto-asset-reporting-framework/,2026-05-26,coincu.com,/227634-the-crypto-asset-reporting-framework/,,1,227634-the-crypto-asset-reporting-framework,227634-the-crypto-asset-reporting-framework,no,coincu.com
https://coincu.com/303834-semler-scientific-to-raise-75m-to-buy-bitcoin/,2026-05-26,coincu.com,/303834-semler-scientific-to-raise-75m-to-buy-bitcoin/,,1,303834-semler-scientific-to-raise-75m-to-buy-bitcoin,303834-semler-scientific-to-raise-75m-to-buy-bitcoin,no,coincu.com
https://coincu.com/161920-brazil-and-argentina-currency-bloc/,2026-05-26,coincu.com,/161920-brazil-and-argentina-currency-bloc/,,1,161920-brazil-and-argentina-currency-bloc,161920-brazil-and-argentina-currency-bloc,no,coincu.com
https://coincu.com/190286-makerdao-increasing-dai-savings-rate/,2026-05-26,coincu.com,/190286-makerdao-increasing-dai-savings-rate/,,1,190286-makerdao-increasing-dai-savings-rate,190286-makerdao-increasing-dai-savings-rate,no,coincu.com
https://coincu.com/257714-new-makerdao-tokens-are-launched/,2026-05-26,coincu.com,/257714-new-makerdao-tokens-are-launched/,,1,257714-new-makerdao-tokens-are-launched,257714-new-makerdao-tokens-are-launched,no,coincu.com
https://coincu.com/139327-bakkt-acquires-apex-crypto/,2026-05-24,coincu.com,/139327-bakkt-acquires-apex-crypto/,,1,139327-bakkt-acquires-apex-crypto,139327-bakkt-acquires-apex-crypto,yes,coincu.com | news.coincu.com
https://news.coincu.com/139327-bakkt-acquires-apex-crypto/,2026-05-24,news.coincu.com,/139327-bakkt-acquires-apex-crypto/,,1,139327-bakkt-acquires-apex-crypto,139327-bakkt-acquires-apex-crypto,yes,coincu.com | news.coincu.com
https://coincu.com/328348-sec-crypto-2-task-force/,2026-05-24,coincu.com,/328348-sec-crypto-2-task-force/,,1,328348-sec-crypto-2-task-force,328348-sec-crypto-2-task-force,no,coincu.com
https://coincu.com/187566-blockfi-wants-to-liquidate/,2026-05-23,coincu.com,/187566-blockfi-wants-to-liquidate/,,1,187566-blockfi-wants-to-liquidate,187566-blockfi-wants-to-liquidate,no,coincu.com
https://coincu.com/122516-saudi-arabias-central-bank-chief-of-crypto/,2026-05-22,coincu.com,/122516-saudi-arabias-central-bank-chief-of-crypto/,,1,122516-saudi-arabias-central-bank-chief-of-crypto,122516-saudi-arabias-central-bank-chief-of-crypto,yes,coincu.com | news.coincu.com
https://news.coincu.com/122516-saudi-arabias-central-bank-chief-of-crypto/,2026-05-22,news.coincu.com,/122516-saudi-arabias-central-bank-chief-of-crypto/,,1,122516-saudi-arabias-central-bank-chief-of-crypto,122516-saudi-arabias-central-bank-chief-of-crypto,yes,coincu.com | news.coincu.com
https://coincu.com/188087-binance-support-terra-classic-kava/,2026-05-21,coincu.com,/188087-binance-support-terra-classic-kava/,,1,188087-binance-support-terra-classic-kava,188087-binance-support-terra-classic-kava,yes,coincu.com | news.coincu.com
https://news.coincu.com/188087-binance-support-terra-classic-kava/,2026-05-21,news.coincu.com,/188087-binance-support-terra-classic-kava/,,1,188087-binance-support-terra-classic-kava,188087-binance-support-terra-classic-kava,yes,coincu.com | news.coincu.com
https://coincu.com/105500-coca-cola-releases-nft-honoring-lgbtqia/,2026-05-21,coincu.com,/105500-coca-cola-releases-nft-honoring-lgbtqia/,,1,105500-coca-cola-releases-nft-honoring-lgbtqia,105500-coca-cola-releases-nft-honoring-lgbtqia,no,coincu.com
https://coincu.com/143852-bahamas-control-of-assets-of-fdm/,2026-05-17,coincu.com,/143852-bahamas-control-of-assets-of-fdm/,,1,143852-bahamas-control-of-assets-of-fdm,143852-bahamas-control-of-assets-of-fdm,no,coincu.com
https://coincu.com/244078-coinbase-clo-paul-grewal-criticizes-us-gao/,2026-05-16,coincu.com,/244078-coinbase-clo-paul-grewal-criticizes-us-gao/,,1,244078-coinbase-clo-paul-grewal-criticizes-us-gao,244078-coinbase-clo-paul-grewal-criticizes-us-gao,no,coincu.com
https://coincu.com/327762-4-best-crypto-presales-to-join-now-bdag-best-nola-memex/,2026-05-15,coincu.com,/327762-4-best-crypto-presales-to-join-now-bdag-best-nola-memex/,,1,327762-4-best-crypto-presales-to-join-now-bdag-best-nola-memex,327762-4-best-crypto-presales-to-join-now-bdag-best-nola-memex,no,coincu.com
