url,title,h1,content_bucket,status_code,indexability,word_count,meta_description_len,clicks,impressions,ctr,position,ref_domains,backlinks,in_live_sitemap,heuristic_action,confidence,priority,reason
https://coincu.com/100-month-in-bitcoin-since-2015-would-have-turned-13700-into-632000-coinbird-analysis-shows/,"$100/Month in Bitcoin Since 2015 Would Have Turned $13,700 Into $632,000, Coinbird Analysis Shows","$100/Month in Bitcoin Since 2015 Would Have Turned $13,700 Into $632,000, Coinbird Analysis Shows",news,200,Indexable,2350,44,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/100-to-40k-with-qubetics-polkadot-nears-10-tezos-surges/,$100 Could Turn Into $40K with Qubetics – Secure the Best Crypto for Maximum Returns as Polkadot Nears $10 Resistance and Tezos Breaches Milestones,$100 Could Turn Into $40K with Qubetics – Secure the Best Crypto for Maximum Returns as Polkadot Nears $10 Resistance and Tezos Breaches Milestones,news,200,Indexable,2609,152,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/1000-crypto-victims-of-human-trafficking/,"Over 1000 ""Crypto Victims"" Of Human Trafficking Rescued",Over 1000 “Crypto Victims” Of Human Trafficking Rescued,news,200,Indexable,2205,146,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/1000-users-taiwan-victims-aax-losses-100m/,"The Victims Of AAX Taiwan Alone Are More Than 1000 People, Losses Amounted To $100 Million","The Victims Of AAX Taiwan Alone Are More Than 1000 People, Losses Amounted To $100 Million",news,200,Indexable,2325,203,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/100000-bitcoin-were-withdrawn-from-coinbase/,"100,000 Bitcoin Were Withdrawn From Coinbase","100,000 Bitcoin Were Withdrawn From Coinbase",news,200,Indexable,1943,181,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/100b-illegal-crypto-surge-stablecoins-exchanges/,"$100B Illegal Crypto Surge Hits Stablecoins, Exchanges!","$100B Illegal Crypto Surge Hits Stablecoins, Exchanges!",news,200,Indexable,2082,138,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/100x-potential-unlocked-discover-this-cheap-altcoin-with-massive-bullish-momentum/,💥 100x Potential Unlocked! Discover This Cheap Altcoin With Massive Bullish Momentum!,💥 100x Potential Unlocked! Discover This Cheap Altcoin With Massive Bullish Momentum!,news,200,Indexable,2681,121,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/1011-flash-crash-borrow-binance/,Insider Whale Moves $220 Million to Binance from Aave,Insider Whale Moves $220 Million to Binance from Aave,news,200,Indexable,2095,93,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/10b-eth-shorts-at-risk-if-price-pumps-10/,$10B ETH Shorts at Risk if Price Pumps 10%,$10B ETH Shorts at Risk if Price Pumps 10%,news,200,Indexable,2016,148,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/10x-research-ceo-warns-of-altcoin-bear-market/,10x Research CEO Warns of Altcoin Bear Market as Crypto Prices Plummet in 2024!,10x Research CEO Warns of Altcoin Bear Market as Crypto Prices Plummet in 2024!,news,200,Indexable,2105,186,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/10x-research-reveals-downfall-of-etf-investments/,10x Research Reveals Potential Downfall of ETF Investments!,10x Research Reveals Potential Downfall of ETF Investments!,news,200,Indexable,2174,164,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/11-anti-phishing-attack-plugins/,Inventory Of 11 Anti-Phishing Attack Plugins On The Crypto Market,Inventory Of 11 Anti-Phishing Attack Plugins On The Crypto Market,news,200,Indexable,3255,213,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/11-billion-worth-of-ethereum-was-stolen/,$11 Billion Worth Of Ethereum Was Stolen Transferred Between 153 CEXs: Solidus Report,$11 Billion Worth Of Ethereum Was Stolen Transferred Between 153 CEXs: Solidus Report,news,200,Indexable,2118,211,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/110-bayc-and-111-mayc-nfts-near-liquidation/,Urgent Alert: 110 BAYC and 111 MAYC NFTs Near Liquidation - Take Action Now!,Urgent Alert: 110 BAYC and 111 MAYC NFTs Near Liquidation – Take Action Now!,news,200,Indexable,2106,174,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/111000-ethereum-withdrawn-24h-shanghai/,"Over 111,000 Ethereum Were Withdrawn Within 24 Hours Since The Shanghai Upgrading","Over 111,000 Ethereum Were Withdrawn Within 24 Hours Since The Shanghai Upgrading",news,200,Indexable,2046,81,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/11b-short-squeeze-ahead/,$11B Short Squeeze Ahead?BTC Eyes Explosive Breakout,$11B Short Squeeze Ahead? BTC Eyes Explosive Breakout at $101K,news,200,Indexable,2161,120,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/12-leading-bitcoin-etfs-100000-btc/,"12 Leading Bitcoin ETFs Hold Over 100,000 BTC - A Glimpse Into Crypto's Bright Future","12 Leading Bitcoin ETFs Hold Over 100,000 BTC – A Glimpse Into Crypto’s Bright Future",news,200,Indexable,2036,73,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/12-year-old-rug-pulls-memecoin-quant/,"12-Year-Old Rug Pulls Memecoin QUANT, Community Retaliates","12-Year-Old Rug Pulls Memecoin QUANT, Community Retaliates",news,200,Indexable,2249,149,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/13-of-blockfi-executives-losing-800-million/,13 Of BlockFi's Executives Losing $800 Million Of Equity Due To FTX Crisis,13 Of BlockFi’s Executives Losing $800 Million Of Equity Due To FTX Crisis,news,200,Indexable,2163,277,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/130-ftx-related-firms-no-court-filing/,More than 130 FTX Related Firms No Court Filing,More than 130 FTX Related Firms No Court Filing,news,200,Indexable,1971,155,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/130-million-tusd-released-binance-a-week/,$130 Million TUSD Were Released By Binance In Less Than A Week,$130 Million TUSD Were Released By Binance In Less Than A Week,news,200,Indexable,2043,152,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/131-whales-flooded-into-the-ethereum/,131 Whales Flooded Into The Ethereum Network As The Price Rose.,131 Whales Flooded Into The Ethereum Network As The Price Rose.,news,200,Indexable,2114,101,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/140000000-busd-burnt-at-paxos-treasury/,"140,000,000 BUSD Burnt At Paxos Treasury; Is the BUSD Era Over?","140,000,000 BUSD Burnt At Paxos Treasury; Is the BUSD Era Over?",news,200,Indexable,2134,147,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/140m-crypto-clash-defiance-capital-and-3ac/,$140M Crypto Clash Between DeFiance Capital And 3AC Headed For Trial,$140M Crypto Clash Between DeFiance Capital And 3AC Headed For Trial,news,200,Indexable,2087,146,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/147-million-crypto-fund-exit-ends-inflow/,$147 Million Crypto Fund Exit Ends Three-Week Inflow Streak,$147 Million Crypto Fund Exit Ends Three-Week Inflow Streak,news,200,Indexable,2007,123,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/15-1b-bitcoin-and-ethereum-options-set-to-expire/,"$15.1B Bitcoin and Ethereum Options Set to Expire, Impact Uncertain!","$15.1B Bitcoin and Ethereum Options Set to Expire, Impact Uncertain!",news,200,Indexable,2131,70,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/150-million-liquidated-ethereum/,Over $150 Million Liquidated As Ethereum Price Soars To Monthly Highs,Over $150 Million Liquidated As Ethereum Price Soars To Monthly Highs,news,200,Indexable,2007,154,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/16-cambodian-crypto-exchanges-banned/,16 Cambodian Crypto Exchanges Banned From Website Access,16 Cambodian Crypto Exchanges Banned From Website Access,news,200,Indexable,2147,113,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/16-crypto-exchanges-afghanistan-closed/,16 Crypto Exchanges In Afghanistan Closed For 1 Week,16 Crypto Exchanges In Afghanistan Closed For 1 Week,news,200,Indexable,2102,198,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/165-million-is-the-number-uniswap-raised/,$165 Million Is The Number Uniswap Raised In Series B Funding Round,$165 Million Is The Number Uniswap Raised In Series B Funding Round,news,200,Indexable,1933,155,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/18-8-million-dogecoin-were-purchased-whale/,18.8 Million Dogecoin Were Purchased By Whale With 40 Million XRP,18.8 Million Dogecoin Were Purchased By Whale With 40 Million XRP,news,200,Indexable,2201,153,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/19-largest-banks-own-9-4-billion-in-crypto/,19 Largest Banks Worldwide Own €9.4 Billion In Cryptocurrency,19 Largest Banks Worldwide Own €9.4 Billion In Cryptocurrency,news,200,Indexable,2142,146,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/19-year-college-student-dropout-to-buy-bitcoin/,"19-year-old College Student Dropout To Buy Bitcoin, A Risky Move Or Smart Investment?","19-year-old College Student Dropout To Buy Bitcoin, A Risky Move Or Smart Investment?",news,200,Indexable,1998,122,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/190-million-solana-held-by-falconx/,$190 Million Solana Held By FalconX Raises Concerns Over Token Control,$190 Million Solana Held By FalconX Raises Concerns Over Token Control,news,200,Indexable,2139,157,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/190m-coins-released-daily-stage-2-squeezes-the-zkp-crypto-supply-will-you-get-in-before-the-next-cut/,190M Coins Released Daily: Stage 2 Squeezes the ZKP Crypto Supply; Will You Get In Before the Next Cut?,190M Coins Released Daily: Stage 2 Squeezes the ZKP Crypto Supply; Will You Get In Before the Next Cut?,news,200,Indexable,2399,165,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/1hr/,1hr,1hr,news,200,Indexable,2129,57,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/1inch-card-partners-with-mastercard-and-baanx/,1inch Card Partners with Mastercard and Baanx to Launch Web3 Debit Card!,1inch Card Partners with Mastercard and Baanx to Launch Web3 Debit Card!,news,200,Indexable,2174,188,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/1inch-launches-new-beta-version-of-web3-cloud-saas-platform/,1inch Launches New Beta Version Of Web3 Cloud SaaS Platform,1inch Launches New Beta Version Of Web3 Cloud SaaS Platform,news,200,Indexable,2292,153,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/1inch-network-token-drops/,1inch Network Token Drops More Than 35% After Recent Hype,1inch Network Token Drops More Than 35% After Recent Hype,news,200,Indexable,2202,132,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/1inch-networks-now-launches-its-services-on-base/,1Inch Networks Now Launches Its Services On Base,1Inch Networks Now Launches Its Services On Base,news,200,Indexable,2070,105,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/1inch-protest-against-tonado-cash-sanctions/,1inch Network Will Hold A Protest Against Tonado Cash Sanctions on Aug 20,1inch Network Will Hold A Protest Against Tonado Cash Sanctions on Aug 20,news,200,Indexable,2189,144,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/1inch-vulnerability-causes-5-million-in-damages/,1inch Vulnerability Causes More Than $5 Million in Damages,1inch Vulnerability Causes More Than $5 Million in Damages,news,200,Indexable,2215,107,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/1inch-warns-profanity-addresses/,1inch Warns Of Risks Associated With Profanity-Generated Ethereum Addresses,1inch Warns Of Risks Associated With Profanity-Generated Ethereum Addresses,news,200,Indexable,2080,156,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/1win-arranges-private-charter-flights-for-vip-clients-leaving-the-uae-amid-aviation-disruptions/,1win Arranges Private Charter Flights for VIP Clients Leaving the UAE Amid Aviation Disruptions,1win Arranges Private Charter Flights for VIP Clients Leaving the UAE Amid Aviation Disruptions,news,200,Indexable,2073,57,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/1win-crypto-tournaments-go-global-with-up-to-200k-usdt-in-rewards/,1win Crypto Tournaments Go Global With Up to 200K USDT in Rewards,1win Crypto Tournaments Go Global With Up to 200K USDT in Rewards,news,200,Indexable,2106,49,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/1xbit-stuns-football-enthusiasts-with-euro-tournament/,1xBit Stuns Football Enthusiasts with EURO Tournament,1xBit Stuns Football Enthusiasts with EURO Tournament,news,200,Indexable,2108,161,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/2-20-breakout-looms-xrp-holders-brace/,$2.20 Breakout Looms: XRP Holders Brace for a Critical Move,$2.20 Breakout Looms: XRP Holders Brace for a Critical Move,news,200,Indexable,2165,117,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/2-7-billion-spent-to-mint-nft/,$2.7 Billion Was Spent To Mint NFT In The First Half Of 2022,$2.7 Billion Was Spent To Mint NFT In The First Half Of 2022,news,200,Indexable,2027,126,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/2-8-million-in-bitcoins-were-frozen/,$2.8 Million In Bitcoins Were Frozen By India Related To Binance’s E-nuggets Case,$2.8 Million In Bitcoins Were Frozen By India Related To Binance’s E-nuggets Case,news,200,Indexable,1988,155,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/2-9b-cutsolana-eyes-faster-path-to-1-5/,$2.9B Cut? Solana Eyes Faster Path to 1.5% Inflation,$2.9B Cut? Solana Eyes Faster Path to 1.5% Inflation,news,200,Indexable,2077,127,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/2-addresses-controlling-ethereum/,There Are 2 Addresses Controlling More Than 45% Of Ethereum Transactions After The Merge,There Are 2 Addresses Controlling More Than 45% Of Ethereum Transactions After The Merge,news,200,Indexable,2057,124,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/2-eth-whales-collected-more-than-2-5m-matic/,2 ETH Whales Have Collected More Than $2.5 Million MATIC,2 ETH Whales Have Collected More Than $2.5 Million MATIC,news,200,Indexable,2001,152,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/2-more-central-banks-to-join-mbridge/,There Will Be 2 More Central Banks Negotiate To Join mBridge,There Will Be 2 More Central Banks Negotiate To Join mBridge,news,200,Indexable,2202,141,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/2-sec-lawyers-resigned-gross-abuse-of-power/,2 SEC Lawyers Resigned For Alleging Gross Abuse Of Power In Crypto Case,2 SEC Lawyers Resigned For Alleging Gross Abuse Of Power In Crypto Case,news,200,Indexable,2164,144,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/20-liquidity-drop-kraken-emerges-as-winner/,20% Liquidity Drop: Kraken Emerges as Winner While Coinbase and Binance Lag Behind,20% Liquidity Drop: Kraken Emerges as Winner While Coinbase and Binance Lag Behind,news,200,Indexable,2138,193,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/20-of-solana-nodes-are-gone-16-9-ethereum/,"Now That 20% Of Solana Nodes Are Gone, 16.9% Of Ethereum Is In Danger","Now That 20% Of Solana Nodes Are Gone, 16.9% Of Ethereum Is In Danger",news,200,Indexable,2097,155,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/200-million-is-liquidated-crypto-market/,Over $200 Million Is Liquidated By The Crypto Market,Over $200 Million Is Liquidated By The Crypto Market,news,200,Indexable,1999,122,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/200-million-usdt-transferred-to-binance/,200 Million USDT Transferred to Binance: What the Move Could Signal,200 Million USDT Transferred to Binance: What the Move Could Signal,news,200,Indexable,2524,164,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/2000-invested-in-ripple-xrp-once-made-over-200000-4-coins-under-1-that-can-pull-this-off-in-this-bull-run/,"$2,000 Invested in Ripple (XRP) Once Made Over $200,000: 4 Coins Under $1 That Can Pull This Off In This Bull Run","$2,000 Invested in Ripple (XRP) Once Made Over $200,000: 4 Coins Under $1 That Can Pull This Off In This Bull Run",news,200,Indexable,2596,127,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/2023-cryptocurrency-market-analysis/,2023 Cryptocurrency Rollercoaster: A Comprehensive Market Analysis on the Rise and Fall - Unveiling Insights for Investors,2023 Cryptocurrency Rollercoaster: A Comprehensive Market Analysis on the Rise and Fall – Unveiling Insights for Investors,news,200,Indexable,2848,161,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/2024-cex-report-spot-trading-explodes-139/,"2024 Cex Report Spot Trading Explodes 139%, Binance’s Power Diminishes, Bybit Soars","2024 Cex Report Spot Trading Explodes 139%, Binance’s Power Diminishes, Bybit Soars",news,200,Indexable,2115,150,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/2024-cryptocurrency-market-outlook/,2024 Cryptocurrency Market Outlook: Top 5 Emerging Themes To Watch Out,2024 Cryptocurrency Market Outlook: Top 5 Emerging Themes To Watch Out,news,200,Indexable,2593,297,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/2024s-millionaire-maker-altcoins-pawfury-sol-shib-op-compared/,2024’s Top Altcoins That Could Turn You into a Millionaire,2024’s Top Altcoins That Could Turn You into a Millionaire,news,200,Indexable,2389,207,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/2026-crypto-investor-relations-token-transparency-report/,2026 Crypto Investor Relations and Token Transparency Report,2026 Crypto Investor Relations and Token Transparency Report,news,200,Indexable,3076,166,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-actively-managed-etfs-to-be-liquidated/,21Shares Actively Managed ETFs to Be Liquidated Amid Market Volatility,21Shares Actively Managed ETFs to Be Liquidated Amid Market Volatility,news,200,Indexable,2159,131,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-adds-6-new-crypto-etps-to-nasdaq/,21Shares Adds 6 New Crypto ETPs to Nasdaq Stockholm,21Shares Adds 6 New Crypto ETPs to Nasdaq Stockholm,news,200,Indexable,2041,123,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-ainj-etp-will-offer-staking-rewards-inj/,21Shares AINJ ETP Will Offer Staking Rewards Of INJ,21Shares AINJ ETP Will Offer Staking Rewards Of INJ,news,200,Indexable,2105,167,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-bitcoin-backed-etp-listed-lse/,21Shares Bitcoin-backed ETP Is Now Listed on London Stock Exchange,21Shares Bitcoin-backed ETP Is Now Listed on London Stock Exchange,news,200,Indexable,2102,106,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-core-ethereum-etf-independently/,21Shares Core Ethereum ETF Now Operates Independently as Ark Invest Withdraws,21Shares Core Ethereum ETF Now Operates Independently as Ark Invest Withdraws,news,200,Indexable,2117,161,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-dogecoin-etf-rumor/,Rumored 21Shares Dogecoin ETF Lacks Official Confirmation,Rumored 21Shares Dogecoin ETF Lacks Official Confirmation,news,200,Indexable,2114,100,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-dogecoin-spot-etf-nasdaq/,21Shares Launches Dogecoin Spot ETF on Nasdaq,21Shares Launches Dogecoin Spot ETF on Nasdaq,news,200,Indexable,2128,100,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-eth-sol-etf-staking-proceeds-march-31/,21Shares to Distribute ETH and SOL ETF Staking Proceeds to Investors on March 31,21Shares to Distribute ETH and SOL ETF Staking Proceeds to Investors on March 31,news,200,Indexable,3083,166,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-ethereum-etf-integrates-chainlink/,21Shares Ethereum ETF Integrates Chainlink System to Enhance Transparency,21Shares Ethereum ETF Integrates Chainlink System to Enhance Transparency,news,200,Indexable,2141,150,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-feature-for-ethereum-core-staking-etp/,21Shares Unveils Exciting Staking Feature for Ethereum Core Staking ETP,21Shares Unveils Exciting Staking Feature for Ethereum Core Staking ETP,news,200,Indexable,2097,188,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-files-for-ondo-etf/,"21Shares Files for $ONDO ETF, Is This the Next Big Crypto?","21Shares Files for $ONDO ETF, Is This the Next Big Crypto?",news,200,Indexable,2022,120,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-files-s-1-with-sec-to-launch/,21Shares Files S-1 With SEC to Launch Hyperliquid ($HYPE) ETF,21Shares Files S-1 With SEC to Launch Hyperliquid ($HYPE) ETF,news,200,Indexable,2064,151,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-files-s1-ondo-etf-sec/,21Shares Files S-1 for ONDO ETF with U.S. SEC,21Shares Files S-1 for ONDO ETF with U.S. SEC,news,200,Indexable,2158,94,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-files-spot-solana-etf-spurring-market/,"21Shares Files For Spot Solana ETF, Spurring Market Excitement","21Shares Files For Spot Solana ETF, Spurring Market Excitement",news,200,Indexable,2075,136,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-launches-21btc-to-disrupt-the-wbtc/,21Shares Launches 21BTC to Disrupt the WBTC Market on Ethereum!,21Shares Launches 21BTC to Disrupt the WBTC Market on Ethereum!,news,200,Indexable,2170,77,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-launches-bitcoin-etp-middle-east/,21Shares Launches Bitcoin ETP In Middle East,21Shares Launches Bitcoin ETP In Middle East,news,200,Indexable,2115,156,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-launches-first-us-polkadot-etf/,21Shares Launches First US Polkadot ETF $TDOT on Nasdaq,21Shares Launches First US Polkadot ETF $TDOT on Nasdaq,news,200,Indexable,2093,117,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-launches-jitosol-staking-etp-on/,21Shares Launches JitoSOL Staking ETP on Euronext for European Investors,21Shares Launches JitoSOL Staking ETP on Euronext for European Investors,news,200,Indexable,2068,158,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-launches-tkns-actively-managed-crypto-etf/,"21Shares Launches TKNS, an Actively Managed Crypto ETF","21Shares Launches TKNS, an Actively Managed Crypto ETF",news,200,Indexable,2449,163,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-liquid-staking-on-lidodao/,21Shares Makes It Easy For Users To Access Liquid Staking On LidoDAO With New ETP,21Shares Makes It Easy For Users To Access Liquid Staking On LidoDAO With New ETP,news,200,Indexable,2253,47,0,0,,,0,0,yes,delete,high,P1,no_signal
https://coincu.com/21shares-parent-company-raises-25-million/,21Shares Parent Company Raises $25 Million At Valuation Of $2 Billion,21Shares Parent Company Raises $25 Million At Valuation Of $2 Billion,news,200,Indexable,2100,127,0,0,,,0,0,yes,delete,high,P1,no_signal
