url,title,h1,content_bucket,status_code,indexability,word_count,meta_description_len,clicks,impressions,ctr,position,ref_domains,backlinks,in_live_sitemap,heuristic_action,confidence,priority,reason
https://coincu.com/bitcoin-price-prediction-for-2024-2025-2026-2030/,"Bitcoin Price Prediction For 2024, 2025, 2026 and 2030: Super Crypto Bull Run - Coincu - Latest Cryptocurrency News and Analysis","Bitcoin Price Prediction For 2024, 2025, 2026 and 2030: Super Crypto Bull Run",evergreen,200,Indexable,3036,181,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/bittensor-review-2024-machine-intelligence/,Bittensor Review: Machine Intelligence's Future Unveiled?,Bittensor Review: Machine Intelligence’s Future Unveiled?,evergreen,200,Indexable,3165,104,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/blockshow-x-blockdown-asia/,BlockShow X BlockDown Asia 2024: Uniting the World of Web3 in Hong Kong's Cyberport,BlockShow X BlockDown Asia 2024: Uniting the World of Web3 in Hong Kong’s Cyberport,evergreen,200,Indexable,2078,151,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/bnb-hackathon-winners-2024-announced-top-project/,BNB Hackathon Winners 2024 Announced with Top Projects,BNB Hackathon Winners 2024 Announced with Top Projects,evergreen,200,Indexable,2145,100,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/book-of-meme-old-news-this-best-meme-coin-to-invest-in-2024-is-multiplying-gains-like-a-champ/,Book of Meme Old News? This Best Meme Coin to Invest in 2024 Is Multiplying Gains Like a Champ,Book of Meme Old News? This Best Meme Coin to Invest in 2024 Is Multiplying Gains Like a Champ,evergreen,200,Indexable,2783,96,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/btcex-review-a-2023-user-friendly-interface/,BTCEX Review: A 2023 Exchange With User-Friendly Interface & Convenient Features,BTCEX Review: A 2023 Exchange With User-Friendly Interface & Convenient Features,evergreen,200,Indexable,3585,158,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/buy-dogecoin-on-etoro-easy-step-by-step-guide/,Buy Dogecoin on eToro: Easy Step-by-Step Guide for Beginners (2024),Buy Dogecoin on eToro: Step-by-Step Guide for Beginners (2024),evergreen,200,Indexable,3581,175,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/carrieverse-the-metaverse-game-explode-2023/,CARRIEVERSE - The Metaverse Game About To Explode This Summer 2023,CARRIEVERSE – The Metaverse Game About To Explode This Summer 2023,evergreen,200,Indexable,2589,323,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/coinbase-wallet-no-support-xrp-jan-2023/,Coinbase Wallet Will No Longer Support XRP As Of January 2023,Coinbase Wallet Will No Longer Support XRP As Of January 2023,evergreen,200,Indexable,1996,190,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/coincheck-review-the-simplest-way/,Coincheck Review: The Simplest Way To Exchange Your Cryptocurrency In 2024,Coincheck Review: The Simplest Way To Exchange Your Cryptocurrency In 2024,evergreen,200,Indexable,3466,429,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/crypto-prediction-2024-will-etfswap-etfs-outperform-internet-computer-icp-and-tron-trx/,Crypto Prediction 2024: Will ETFSwap (ETFS) Outperform Internet Computer (ICP) And Tron (TRX)?,Crypto Prediction 2024: Will ETFSwap (ETFS) Outperform Internet Computer (ICP) And Tron (TRX)?,evergreen,200,Indexable,2343,127,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/crypto-usage-at-us-online-casinos-in-2024/,Crypto Usage at US Online Casinos in 2024,Crypto Usage at US Online Casinos in 2024,evergreen,200,Indexable,2408,150,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/djt-stock-price-prediction/,DJT Stock Price Prediction: Will the 2024 Boom Happen?,DJT Stock Price Prediction: Will the 2024 Boom Happen?,evergreen,200,Indexable,3309,99,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/dual-chain-trading-platform-tagged-as-best-crypto-investment-in-2024-ahead-of-binance-coin-and-dogecoin/,Dual-Chain Trading Platform Tagged As Best Crypto Investment in 2024 Ahead of Binance Coin and Dogecoin,Dual-Chain Trading Platform Tagged As Best Crypto Investment in 2024 Ahead of Binance Coin and Dogecoin,evergreen,200,Indexable,2461,220,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/dydx-trump-perp-prediction-market-launched/,dYdX Trump Perp Prediction Market Launched for 2024 Election,dYdX Trump Perp Prediction Market Launched for 2024 Election,evergreen,200,Indexable,2148,158,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/fetchai-review-ai-coin-storming-fet/,Fetch.AI Review: Don't Miss AI Coin Storming FET In 2023,Fetch.AI Review: Don’t Miss AI Coin Storming FET In 2024,evergreen,200,Indexable,3272,165,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/gala-games-will-launch-pay-by-burn/,Gala Games Will Launch Pay By Burn Program In Q1/2023,Gala Games Will Launch Pay By Burn Program In Q1/2023,evergreen,200,Indexable,2043,179,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/global-blockchain-show-2024/,Global Blockchain Show 2024: A Premier Web3 Founders’ Festival,Global Blockchain Show 2024: A Premier Web3 Founders’ Festival,evergreen,200,Indexable,2178,156,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/hamster-kombat-price-prediction/,Hamster Kombat Price Prediction for 2024-2030: Potential Highs & Lows,Hamster Kombat Price Prediction for 2024-2030: Potential Highs & Lows,evergreen,200,Indexable,3304,152,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/hasbulla-net-worth/,Hasbulla Net Worth 2024: How Did Hasbik Get Rich? (A Case Study),Hasbulla Net Worth 2024: How Did Hasbik Get Rich? (A Case Study),evergreen,200,Indexable,3952,169,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/hbar-price-prediction/,HBAR Price Prediction: Potential Trends and Analysis for 2024-2030,HBAR Price Prediction: Potential Trends and Analysis for 2024-2030,evergreen,200,Indexable,3525,172,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/how-daos-and-blockchain-can-help-your-business-in-2023/,How DAOs and Blockchain Can Help Your Business in 2023,How DAOs and Blockchain Can Help Your Business in 2023,evergreen,200,Indexable,2428,124,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/how-to-build-a-discord-community/,How to Build a Discord Community for Crypto Project in 2024,How To Build A Discord Community For Crypto Project In 2024,evergreen,200,Indexable,3970,195,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/how-to-use-the-phemex-launchpad-in-2023/,How To Use Phemex Launchpad: Little-known Facts You Should Be Aware In 2023,How To Use Phemex Launchpad: Little-known Facts You Should Be Aware In 2023,evergreen,200,Indexable,3115,217,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/hyperliquid-airdrop-set-new-standard-crypto-2024/,Hyperliquid Airdrop Sets New Standard in Crypto for 2024,Hyperliquid Airdrop Sets New Standard in Crypto for 2024,evergreen,200,Indexable,2263,135,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/idex-review-a-decentralized-secure-platform/,IDEX Review: A Decentralized And Secure Platform For Cryptocurrency Trading In 2023,IDEX Review: A Decentralized And Secure Platform For Cryptocurrency Trading In 2024,evergreen,200,Indexable,4406,373,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/layerzero-token-airdrop-to-launch-in-early-2024/,LayerZero Token Airdrop Announced To Launch In Early 2024,LayerZero Token Airdrop Announced To Launch In Early 2024,evergreen,200,Indexable,1965,195,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/litecoin-visa-cards-stop-working-may-1-2023/,"US Litecoin Visa Cards Will Stop Working May 1, 2023","US Litecoin Visa Cards Will Stop Working May 1, 2023",evergreen,200,Indexable,2005,197,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/loopring-review-the-benefits-of-loopring/,"Loopring Review: Unlocking The Benefits Of Loopring, 2023 Comprehensive Review","Loopring Review: Unlocking The Benefits Of Loopring, 2024 Comprehensive Review",evergreen,200,Indexable,3714,217,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/lsdfi-top-6-potential-projects/,What is LSDFi? Best LSDFi Projects That Will Explode In 2024,What is LSDFi? Best LSDFi Projects That Will Explode In 2024,evergreen,200,Indexable,3111,118,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/mexc-review-is-it-safe-or-scam/,MEXC Review 2023: Is It Safe Or Scam?,MEXC Review 2023: Is It Safe Or Scam?,evergreen,200,Indexable,3117,150,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/moonhop-referral-program-vs-layerzero-forecast-blockdag-launch/,"Invest in the Best: 2024’s Top Cryptocurrency Features MOONHOP with a 50x ROI and 10% Reward, Overpowers ZRO as BlockDAG Presale Advances","Invest in the Best: 2024’s Top Cryptocurrency Features MOONHOP with a 50x ROI and 10% Reward, Overpowers ZRO as BlockDAG Presale Advances",evergreen,200,Indexable,2289,192,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/nftfi-review-top-5-projects-to-keep-an-eye/,NFTFi Review: Top 5 Projects To Keep An Eye On In 2024,NFTFi Review: Top 5 Projects To Keep An Eye On In 2024,evergreen,200,Indexable,4787,134,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/pawfury-leads-the-way-top-crypto-investment-opportunities-including-aptos-sei-kaspa-and-near-protocol/,5 Budget-Friendly Cryptocurrencies to Invest in for 2024 Gains,5 Budget-Friendly Cryptocurrencies to Invest in for 2024 Gains,evergreen,200,Indexable,2333,226,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/phemex-review-reliable-hassle-free-exchange/,Phemex Review: One Of The Most Reliable And Hassle-free Exchanges In 2023,Phemex Review: One Of The Most Reliable And Hassle-free Exchanges In 2024,evergreen,200,Indexable,3535,433,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/phemex-spot-trading-2023-guide-spot-market/,Phemex Spot Trading 2023 Guide: How To Use Spot Market And Converter Step-By-Step,Phemex Spot Trading 2023 Guide: How To Use Spot Market And Converter Step-By-Step,evergreen,200,Indexable,3390,410,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/poloniex-review-features-pros-cons/,Poloniex Review: Deep Look Into Features With Pros And Cons In 2023,Poloniex Review: Deep Look Into Features With Pros And Cons In 2024,evergreen,200,Indexable,3879,387,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/probit-review-an-exchange-built-2023/,ProBit Review: An Exchange Built With High Authority And Unique Features For 2023,ProBit Review: An Exchange Built With High Authority And Unique Features For 2024,evergreen,200,Indexable,3815,396,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/qubetics-200-to-96k-potential-tron-scrutiny-immutable-x-nft-dominance-best-altcoin-for-2024/,"Qubetics: $200-to-$96K Potential, Tron Scrutiny, & Immutable X NFT Dominance – Best Altcoin for 2024!","Qubetics: $200-to-$96K Potential, Tron Scrutiny, & Immutable X NFT Dominance – Best Altcoin for 2024!",evergreen,200,Indexable,2439,164,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/qubetics-raises-6-9m-as-solana-eyes-4000-and-cronos-gains-momentum-best-cryptos-to-buy-in-december-2024/,"Qubetics Innovates Payments as Solana Targets $4,000 and Cronos Gains Adoption, Here’s Your Playbook on Best Crypto for This Month","Qubetics Innovates Payments as Solana Targets $4,000 and Cronos Gains Adoption, Here’s Your Playbook on Best Crypto for This Month",evergreen,200,Indexable,2786,166,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/qubetics-tics-binance-bnb-and-injective-inj-best-cryptos-to-buy-for-december-2024-with-real-world-utility-and-high-roi-potential/,"391M $TICS Tokens Sold, Binance $BNB Tops DeFi Charts, and Injective $INJ Builds Financial Freedom: Best Cryptos to Buy for December 2024","391M $TICS Tokens Sold, Binance $BNB Tops DeFi Charts, and Injective $INJ Builds Financial Freedom: Best Cryptos to Buy for December 2024",evergreen,200,Indexable,2628,169,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/solidlizard-review-arbitrum-based-protocol/,SolidLizard Review: Arbitrum-based Protocol To Easily Earn Some In 2023,SolidLizard Review: Arbitrum-based Protocol To Easily Earn Some In 2024,evergreen,200,Indexable,3788,235,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/square-enix-set-to-double-blockchain-game/,Square Enix Set To Double Down Blockchain Game In 2023,Squre Enix Set To Double Down Blockchain Game In 2023,evergreen,200,Indexable,2195,253,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/stock-sales-by-top-cryptocurrency-executives/,Stock Sales By Top Cryptocurrency Executives In 2024,Stock Sales By Top Cryptocurrency Executives In 2024,evergreen,200,Indexable,2196,141,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/tether-on-chain-wallets-reach-109-million/,Tether On-chain Wallets Reach 109 Million By Q4 2024,Tether On-chain Wallets Reach 109 Million By Q4 2024,evergreen,200,Indexable,2139,149,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/the-best-crypto-wallets-for-security-flexibility-in-2024/,Best Crypto Wallets of 2024 for Security and Maximum Gains — The Ultimate Roundup of Top Digital Asset Management Tools,Best Crypto Wallets of 2024 for Security and Maximum Gains — The Ultimate Roundup of Top Digital Asset Management Tools,evergreen,200,Indexable,2563,180,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-10-best-real-world-asset-coins-in-2024/,Top 10 Best Real World Asset Coins In 2024,Top 10 Best Real World Asset Coins In 2024,evergreen,200,Indexable,4629,95,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-10-outstanding-ido-platforms-2023-2/,Top 10 Outstanding IDO Platforms 2023 (Part 2),Top 10 Outstanding IDO Platforms 2023 (Part 2),evergreen,200,Indexable,2487,161,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-10-outstanding-ido-platforms-2023/,Top 10 Outstanding IDO Platforms 2023 (Part 1),Top 10 Outstanding IDO Platforms 2023 (Part 1),evergreen,200,Indexable,2590,290,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-3-crypto-2024-o2t-binance-coin-and-near/,Top 3 Cryptocurrencies 2024: O2T Binance Coin and Near Protocol Show Positive Signs Of Massive Growth,Top 3 Cryptocurrencies 2024: O2T Binance Coin and Near Protocol Show Positive Signs Of Massive Growth,evergreen,200,Indexable,2247,236,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-best-crypto-airdrops-2023/,Top 5 Best Crypto Airdrops 2023,Top 5 Best Crypto Airdrops 2023,evergreen,200,Indexable,4247,105,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-best-crypto-audit-companies/,Top 5 Best Crypto Audit Companies In 2024,Top 5 Best Crypto Audit Companies In 2024,evergreen,200,Indexable,3436,139,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-best-crypto-news-platforms/,Top 5 Best Crypto News Platforms In 2024,Top 5 Best Crypto News Platforms In 2024,evergreen,200,Indexable,3670,136,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-best-crypto-wallets-in-2024-secure-rewarding-and-user-friendly-picks/,5 Best Crypto Wallets in 2024: Top Picks for Secure and Convenient Crypto Management,5 Best Crypto Wallets in 2024: Top Picks for Secure and Convenient Crypto Management,evergreen,200,Indexable,2918,209,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-best-gamefi-projects/,Top 10 Best GameFi Projects In 2024,Top 10 Best GameFi Projects In 2024,evergreen,200,Indexable,6917,156,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-best-meme-coins/,Top 5 Best Meme Coins In 2024,Top 5 Best Meme Coins In 2024,evergreen,200,Indexable,4966,155,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-best-metaverse-coins-to-invest-in-2024/,Top 10 Best Metaverse Coins To Invest In 2024,Top 10 Best Metaverse Coins To Invest In 2024,evergreen,200,Indexable,5967,175,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-best-plinko-gambling-sites/,Top 5 Best Plinko Gambling Sites In 2024,Top 5 Best Plinko Gambling Sites In 2024,evergreen,200,Indexable,4122,121,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-best-solana-dexs-in-2024/,Top 5 Best Solana DEXs In 2024,Top 5 Best Solana DEXs In 2024,evergreen,200,Indexable,3805,126,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-best-wallets-on-solana/,TOP 5 Best Solana Wallets in 2023,TOP 5 Best Solana Wallets in 2023,evergreen,200,Indexable,3005,216,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-bitcoin-esports-betting-sites/,Top 5 Bitcoin Esports Betting Sites In 2024,Top 5 Bitcoin Esports Betting Sites In 2024,evergreen,200,Indexable,4166,160,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-crash-gambling-sites/,Top 5 Crash Gambling Sites In 2024,Top 5 Crash Gambling Sites In 2024,evergreen,200,Indexable,4210,123,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-crypto-friendly-countries/,Top 5 Crypto-friendly Countries In 2024,Top 5 Crypto-friendly Countries In 2024,evergreen,200,Indexable,3378,123,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-crypto-venture-capital-firms/,Top 5 Crypto Venture Capital Firms In 2024,Top 5 Crypto Venture Capital Firms In 2024,evergreen,200,Indexable,3438,130,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-new-projects-on-zksync-era-ecosystem/,Top 5 New Projects On zkSync Era Ecosystem In 2023,Top 5 New Projects On zkSync Era Ecosystem In 2024,evergreen,200,Indexable,3020,185,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-notable-account-abstraction-wallet-project/,Top 5 Notable Account Abstraction Wallet Projects In 2023,Top 5 Notable Account Abstraction Wallet Projects In 2024,evergreen,200,Indexable,3881,138,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-smart-contract-wallet-projects/,Top 5 Smart Contract Wallet Projects In 2024,Top 5 Smart Contract Wallet Projects In 2024,evergreen,200,Indexable,3003,150,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-socialfi-projects/,Top 5 SocialFi Projects You Should Know In 2024,Top 5 SocialFi Projects You Should Know In 2024,evergreen,200,Indexable,3883,151,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-5-uncollateralized-lending-projects/,Top 5 Uncollateralized Lending Projects In 2023,Top 5 Uncollateralized Lending Projects In 2023,evergreen,200,Indexable,5006,103,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-7-terrific-ethereum-games/,Top 7 Terrific Ethereum Games Worth Spending Time For 2023,Top 7 Terrific Ethereum Games Worth Spending Time For 2024,evergreen,200,Indexable,3106,205,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
https://coincu.com/top-8-ways-to-make-passive-income-through-cryptocurrency-in-2024/,Top 8 Ways to Make Passive Income Through Cryptocurrency in 2024,Top 8 Ways to Make Passive Income Through Cryptocurrency in 2024,evergreen,200,Indexable,2433,169,0,0,,,0,0,yes,delete,medium,P2,outdated_evergreen
