Source URL,Broken Image Count,Malformed Image Count,Decision,Why,GSC Clicks,GSC Impressions,Backlinks,Ref Domains,Backlink Response,Stale Score,Evergreen Score,Sample Broken Images
https://coincu.com/dcg-loans-genesis-a-1-1b-promissory-note/,1,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,2,2,301,0,0,https://coincu.com/wp-content/uploads/2022/11/barry-silbert-shares-digital-currency-groups-perspective-on-ethereum-announces-etherscan-investment.jpg
https://coincu.com/india-seizes-the-assets-of-wazirx-a-binance/,1,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,2,2,301,0,0,https://coincu.com/wp-content/uploads/2022/08/og_image-1024x538.png
https://coincu.com/binance-negotiates-to-buy-indonesia/,6,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,404,0,0,https://coincu.com/wp-content/uploads/2022/12/TKOUSDT_2022-12-07_00-55-54-1024x595.png | https://coincu.com/wp-content/uploads/2022/12/TKOUSDT_2022-12-07_00-55-54.png | https://coincu.com/wp-content/uploads/2022/12/Tokocrypto-logo-1024x576.png | https://coincu.com/wp-content/uploads/2022/12/Tokocrypto-logo.png | https://coincu.com/wp-content/uploads/2022/12/e5ed0b56-e440-49ca-87af-efc93b5b6f4a-1024x576.png
https://coincu.com/acala-operations-full-resuming/,5,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,2,1,301,0,0,https://coincu.com/wp-content/uploads/2022/10/Screen-Shot-2022-10-05-at-11.56.50-PM.png | https://coincu.com/wp-content/uploads/2022/10/image-475-1024x512.png | https://coincu.com/wp-content/uploads/2022/10/image-475.png | https://coincu.com/wp-content/uploads/2022/10/image-476-1024x538.png | https://coincu.com/wp-content/uploads/2022/10/image-476.png
https://coincu.com/court-rejects-wemades-wemixs-delisting/,5,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/12/image-562.png | https://coincu.com/wp-content/uploads/2022/12/image-563-1024x538.png | https://coincu.com/wp-content/uploads/2022/12/image-563.png | https://coincu.com/wp-content/uploads/2022/12/image-566-1024x670.png | https://coincu.com/wp-content/uploads/2022/12/image-566.png
https://coincu.com/dbs-completes-intraday-transaction/,5,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/11/image-1858-1024x658.png | https://coincu.com/wp-content/uploads/2022/11/image-1858.png | https://coincu.com/wp-content/uploads/2022/11/image-1859-1024x492.png | https://coincu.com/wp-content/uploads/2022/11/image-1860-1024x721.png | https://coincu.com/wp-content/uploads/2022/11/image-1860.png
https://coincu.com/fbi-continues-warning-pig-butchering/,5,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/12/image-2183.png | https://coincu.com/wp-content/uploads/2022/12/image-2185-1024x576.png | https://coincu.com/wp-content/uploads/2022/12/image-2185.png | https://coincu.com/wp-content/uploads/2022/12/image-2187-1024x576.png | https://coincu.com/wp-content/uploads/2022/12/image-2187.png
https://coincu.com/ftx-us-donated-70-million/,5,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,404,0,0,https://coincu.com/wp-content/uploads/2022/11/image-2188-1024x554.png | https://coincu.com/wp-content/uploads/2022/11/image-2188.png | https://coincu.com/wp-content/uploads/2022/11/image-2189-1024x559.png | https://coincu.com/wp-content/uploads/2022/11/image-2189.png | https://coincu.com/wp-content/uploads/2022/11/image-2190.png
https://coincu.com/hong-kong-the-most-crypto-ready-country/,5,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/07/image-1608-1024x689.png | https://coincu.com/wp-content/uploads/2022/07/image-1608.png | https://coincu.com/wp-content/uploads/2022/07/image-1609-762x1024.png | https://coincu.com/wp-content/uploads/2022/07/image-1609.png | https://coincu.com/wp-content/uploads/2022/07/image-1610.png
https://coincu.com/makerdao-approves-remove-renbtc/,5,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/11/image-2037.png | https://coincu.com/wp-content/uploads/2022/11/image-2039-1024x529.png | https://coincu.com/wp-content/uploads/2022/11/image-2039.png | https://coincu.com/wp-content/uploads/2022/11/image-2040-1024x514.png | https://coincu.com/wp-content/uploads/2022/11/image-2040.png
https://coincu.com/xtcom-launched-fifa-world-cup-campaign/,5,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,2,1,301,0,0,https://coincu.com/wp-content/uploads/2022/11/image-1612-1024x489.png | https://coincu.com/wp-content/uploads/2022/11/image-1612.png | https://coincu.com/wp-content/uploads/2022/11/image-1614.png | https://coincu.com/wp-content/uploads/2022/11/image-1615-1024x489.png | https://coincu.com/wp-content/uploads/2022/11/image-1615.png
https://coincu.com/bitgo-declines-to-unwind-3000-wbtc-alameda/,4,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,404,0,0,https://coincu.com/wp-content/uploads/2022/12/image-1096-1024x339.png | https://coincu.com/wp-content/uploads/2022/12/image-1096.png | https://coincu.com/wp-content/uploads/2022/12/image-1097-1024x535.png | https://coincu.com/wp-content/uploads/2022/12/image-1097.png
https://coincu.com/changpeng-zhao-warns-reuter/,4,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,2,1,301,0,0,https://coincu.com/wp-content/uploads/2022/10/image-1714-1024x576.png | https://coincu.com/wp-content/uploads/2022/10/image-1719-1024x683.png | https://coincu.com/wp-content/uploads/2022/10/image-1719.png | https://coincu.com/wp-content/uploads/2022/10/image-1720.png
https://coincu.com/cryptopunks-fraction-token/,4,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/12/image-2070-1024x577.png | https://coincu.com/wp-content/uploads/2022/12/image-2070.png | https://coincu.com/wp-content/uploads/2022/12/image-2071-1024x538.png | https://coincu.com/wp-content/uploads/2022/12/image-2071.png
https://coincu.com/digital-currency-groups-team-disappear/,4,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/11/Screen-Shot-2022-11-20-at-4.17.14-PM-1024x524.png | https://coincu.com/wp-content/uploads/2022/11/Screen-Shot-2022-11-20-at-4.17.14-PM.png | https://coincu.com/wp-content/uploads/2022/11/image-1596-1024x538.png | https://coincu.com/wp-content/uploads/2022/11/image-1596.png
https://coincu.com/elon-musk-is-satoshi-nakamoto/,4,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/10/Elon-Musk-Is-Satoshi-Nakamoto-1024x576.jpg | https://coincu.com/wp-content/uploads/2022/10/Elon-Musk-Is-Satoshi-NakamotoM-1-1024x576.jpg | https://coincu.com/wp-content/uploads/2022/10/pic7.webp | https://coincu.com/wp-content/uploads/2022/10/pic9-795x850.png.webp
https://coincu.com/fed-interest-rate-0-5-bitcoin-no-clear/,4,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,404,0,0,https://coincu.com/wp-content/uploads/2022/12/image-1098-1024x477.png | https://coincu.com/wp-content/uploads/2022/12/image-1098.png | https://coincu.com/wp-content/uploads/2022/12/image-1099-1024x456.png | https://coincu.com/wp-content/uploads/2022/12/image-1100.png
https://coincu.com/fed-raises-interest-rates-0-75/,4,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,404,0,0,https://coincu.com/wp-content/uploads/2022/09/Ảnh-chụp-Màn-hình-2022-09-22-lúc-07.51.14-2-1024x472.png | https://coincu.com/wp-content/uploads/2022/09/Ảnh-chụp-Màn-hình-2022-09-22-lúc-07.57.04.png | https://coincu.com/wp-content/uploads/2022/09/image-1683.png | https://coincu.com/wp-content/uploads/2022/09/image-1684.png
https://coincu.com/hong-kong-passed-new-rules-for-vasps/,4,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/12/image-671-1024x614.png | https://coincu.com/wp-content/uploads/2022/12/image-671.png | https://coincu.com/wp-content/uploads/2022/12/image-672-1024x683.png | https://coincu.com/wp-content/uploads/2022/12/image-672.png
https://coincu.com/putin-supported-payments-blockchain/,4,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/11/image-2182-1024x656.png | https://coincu.com/wp-content/uploads/2022/11/image-2184.png | https://coincu.com/wp-content/uploads/2022/11/image-2185-1024x571.png | https://coincu.com/wp-content/uploads/2022/11/image-2185.png
https://coincu.com/russia-approves-the-use-of-crypto/,4,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/09/image-1794-1024x576.png | https://coincu.com/wp-content/uploads/2022/09/image-1794.png | https://coincu.com/wp-content/uploads/2022/09/image-1795-1024x614.png | https://coincu.com/wp-content/uploads/2022/09/image-1795.png
https://coincu.com/what-is-bitcoin-halving/,4,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,6,1,301,0,1,https://coincu.com/wp-content/uploads/2022/07/kopanie-bitcoin-halving-1200x720-1-1024x614.png | https://coincu.com/wp-content/uploads/2022/07/kopanie-bitcoin-halving-1200x720-1.png | https://coincu.com/wp-content/uploads/2022/07/next-bitcoin-halving-1140x600-1-1024x539.jpg | https://coincu.com/wp-content/uploads/2022/07/next-bitcoin-halving-1140x600-1.jpg
https://coincu.com/xtcom-partnership-with-coincu/,4,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,2,1,301,0,0,https://coincu.com/wp-content/uploads/2022/11/image-1603-1024x489.png | https://coincu.com/wp-content/uploads/2022/11/image-1603.png | https://coincu.com/wp-content/uploads/2022/11/image-1604.png | https://coincu.com/wp-content/uploads/2022/11/image-1605.png
https://coincu.com/binance-crypto-recovery-fund-1-billion/,3,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,404,0,0,https://coincu.com/wp-content/uploads/2022/11/Binance-Plans-To-Give-The-Crypto-Recovery-Fund-1-Billion-1-1024x576.webp | https://coincu.com/wp-content/uploads/2022/11/Binance-Plans-To-Give-The-Crypto-Recovery-Fund-1-Billion-1.webp | https://coincu.com/wp-content/uploads/2022/11/Binance-Plans-To-Give-The-Crypto-Recovery-Fund-1-Billion.jpg
https://coincu.com/binance-expand-blockchain-in-cambodia/,3,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/11/image-1070-1024x683.png | https://coincu.com/wp-content/uploads/2022/11/image-1072-1024x676.png | https://coincu.com/wp-content/uploads/2022/11/image-1072.png
https://coincu.com/binance-hacked-damage-estimated-586-million/,3,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/10/BNB-Chain-hacker-DeBank-7.10.22-1024x523.jpg | https://coincu.com/wp-content/uploads/2022/10/Binance-Smart-Chain-Hacked-Damage-Estimated-600-Million-1024x614.png | https://coincu.com/wp-content/uploads/2022/10/image-635-1024x357.png
https://coincu.com/celestia-labs-55m-in-funding/,3,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/10/image-1892-1024x482.png | https://coincu.com/wp-content/uploads/2022/10/image-1896-1024x576.png | https://coincu.com/wp-content/uploads/2022/10/image-1896.png
https://coincu.com/flashbots-announced-an-upgrade/,3,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,2,1,301,0,0,https://coincu.com/wp-content/uploads/2022/10/image-1438-1024x576.png | https://coincu.com/wp-content/uploads/2022/10/image-1438.png | https://coincu.com/wp-content/uploads/2022/10/image-1439.png
https://coincu.com/latin-americans-optimistic-cryptocurrencies/,3,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/07/image-985.png | https://coincu.com/wp-content/uploads/2022/07/image-987.png | https://coincu.com/wp-content/uploads/2022/07/image-988.png
https://coincu.com/rhodium-plans-to-list-on-nasdaq/,3,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/09/image-2322.png | https://coincu.com/wp-content/uploads/2022/09/image-2323-1024x536.png | https://coincu.com/wp-content/uploads/2022/09/image-2323.png
https://coincu.com/russia-testing-cbdc-with-china/,3,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/09/image-2157.png | https://coincu.com/wp-content/uploads/2022/09/image-2158-1024x683.png | https://coincu.com/wp-content/uploads/2022/09/image-2158.png
https://coincu.com/skynet-labs-closed-cannot-raise-capital/,3,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/08/image-978-1024x576.png | https://coincu.com/wp-content/uploads/2022/08/image-978.png | https://coincu.com/wp-content/uploads/2022/08/image-982-1024x683.png
https://coincu.com/truefi-issued-notice-default-to-blockwater/,3,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/10/image-917-1024x536.png | https://coincu.com/wp-content/uploads/2022/10/image-917.png | https://coincu.com/wp-content/uploads/2022/10/image-918-1024x468.png
https://coincu.com/two-funds-m11-usdc-maple-finance-exhausted/,3,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/12/image-387-1024x706.png | https://coincu.com/wp-content/uploads/2022/12/image-387.png | https://coincu.com/wp-content/uploads/2022/12/image-388.png
https://coincu.com/binance-refuses-invest-in-genesis/,2,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,404,0,0,https://coincu.com/wp-content/uploads/2022/11/image-1685.png | https://coincu.com/wp-content/uploads/2022/11/image-1690-1024x576.png
https://coincu.com/bny-mellon-is-attracting-investors/,2,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/10/image-2964.png | https://coincu.com/wp-content/uploads/2022/10/image-2965.png
https://coincu.com/changpeng-zhao-meets-president-african/,2,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/08/Binance-CEO-Meets-With-Ivorian-President-To-Discuss-Crypto.jpeg | https://coincu.com/wp-content/uploads/2022/08/Changpeng-Zhao-Meets-With-President-Of-Central-African-Republic-To-Discuss-Crypto-Adoption-1.png
https://coincu.com/ethereum-classic-is-a-good-chain-buterin/,2,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/07/Ethereum-Classic-1-1024x511.webp | https://coincu.com/wp-content/uploads/2022/07/Ethereum-Classic.jpg
https://coincu.com/justin-sun-vitalik-to-invest-in-wef/,2,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,2,1,301,0,0,https://coincu.com/wp-content/uploads/2022/11/image-2208-1024x512.png | https://coincu.com/wp-content/uploads/2022/11/image-2208.png
https://coincu.com/mango-markets-return-stolen-funds/,2,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,1,https://coincu.com/wp-content/uploads/2022/10/image-1955-1024x767.png | https://coincu.com/wp-content/uploads/2022/10/image-1955.png
https://coincu.com/nouns-dao-canceled-donate-100-eth-zachxbt/,2,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/12/image-667.png | https://coincu.com/wp-content/uploads/2022/12/image-668.png
https://coincu.com/tinder-withdraws-tinderverse-plan/,2,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/08/image-348.png | https://coincu.com/wp-content/uploads/2022/08/image-350.png
https://coincu.com/vitalik-buterin-makes-jokes-meme-token/,2,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,2,1,301,0,0,https://coincu.com/wp-content/uploads/2022/10/Vitalik-Buterin-Makes-Jokes-About-Meme-Token-Prices-Soar-5500-in-12-Hours-1024x684.jpg | https://coincu.com/wp-content/uploads/2022/10/What-happens-to-your-crypto-when-you-die.jpg
https://coincu.com/walletconnect-raises-12-5-million-in-an-ecosystem-round/,2,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,1,https://coincu.com/wp-content/uploads/2022/11/image-372-1024x576.png | https://coincu.com/wp-content/uploads/2022/11/image-372.png
https://coincu.com/curve-finance-to-tornado-cash-fixedfloat/,1,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/08/image-764.png
https://coincu.com/cz-has-traveled-to-the-united-states/,1,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/12/image-1092.png
https://coincu.com/ethiopia-education-ministry-ids-program/,1,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/09/image-1875.png
https://coincu.com/messari-analyzes-ftx/,1,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,2,1,301,0,0,https://coincu.com/wp-content/uploads/2022/11/image-1282.png
https://coincu.com/sam-bankman-fried-start-new-business-victim/,1,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/12/image-837.png
https://coincu.com/top-5-defi-projects-on-arbitrum/,1,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,2,1,301,0,0,https://coincu.com/wp-content/uploads/2023/11/image-40-1024x576.png
https://coincu.com/what-are-the-ethereum-goals/,1,0,fix_keep,Strong performance or backlink signal; keep the page and fix the broken images.,0,0,1,1,301,0,0,https://coincu.com/wp-content/uploads/2022/06/ethereum-merge.webp
