source_url,source_type,source_id,source_post_status,candidate_link_rows,matched_link_rows,replaced_occurrences,updated_live,result_status,note
https://coincu.com/altcoin-season-outperforming-bitcoin/,posts,363522,publish,1,1,1,yes,ok,
https://coincu.com/altcoin-transfers-surge-as-4-year-wedge/,posts,370088,publish,2,2,2,yes,ok,
https://coincu.com/altcoins-lead-crypto-buzz-as-etf-launches/,posts,372137,publish,5,5,5,yes,ok,
https://coincu.com/altcoins-on-the-verge-of-a-breakout-as/,posts,354680,publish,2,2,2,yes,ok,
https://coincu.com/amazon-seeks-to-raise-about-12-billion/,posts,378786,publish,2,2,2,yes,ok,
https://coincu.com/amina-hong-kong-crypto-license/,posts,378882,publish,1,1,1,yes,ok,
https://coincu.com/analyst-warn-link-could-slide-toward-7-15/,posts,391444,publish,1,1,1,yes,ok,
https://coincu.com/analysts-predict-fed-rate-cut-september/,posts,360788,publish,1,1,1,yes,ok,
https://coincu.com/andreessen-horowitz-venture-funds-crypto/,posts,388039,publish,1,1,2,yes,ok,
https://coincu.com/animoca-anpa-edu-token-purchase/,posts,379453,publish,1,1,1,yes,ok,
https://coincu.com/animoca-japan-and-rootstocklabs-team-up/,posts,391698,publish,1,1,2,yes,ok,
https://coincu.com/appeals-court-rules-nft-trading-case/,posts,351866,publish,1,1,1,yes,ok,
https://coincu.com/applied-dna-sciences-bnb-investment/,posts,365760,publish,1,1,1,yes,ok,
https://coincu.com/aptos-price-set-to-surge-towards-6-40/,posts,367198,publish,1,1,1,yes,ok,
https://coincu.com/aqua-protocol-defi-liquidity/,posts,378747,publish,1,1,1,yes,ok,
https://coincu.com/arb-at-accumulation-zone/,posts,377722,publish,1,1,1,yes,ok,
https://coincu.com/arb-drops-from-resistance/,posts,370380,publish,2,2,2,yes,ok,
https://coincu.com/arb-forms-bullish-falling-wedge-pattern/,posts,387275,publish,1,1,1,yes,ok,
https://coincu.com/arb-nears-key-support-rebound-prices-0-46/,posts,379705,publish,1,1,1,yes,ok,
https://coincu.com/arbitrum-eyes-0-20-target-as-support-hold/,posts,390706,publish,1,1,1,yes,ok,
https://coincu.com/arbitrum-falling-wedge-indicate-surge/,posts,382605,publish,1,1,1,yes,ok,
https://coincu.com/arbitrum-hits-accumulation-zone/,posts,375992,publish,1,1,1,yes,ok,
https://coincu.com/arbitrum-holds-key-support-at-0-328/,posts,372089,publish,1,1,1,yes,ok,
https://coincu.com/arbitrum-holds-support-break-above-0-12/,posts,395846,publish,1,1,1,yes,ok,
https://coincu.com/arbitrum-rockets-20/,posts,355061,publish,1,1,1,yes,ok,
https://coincu.com/arbitrum-shows-bullish-momentum-with-9-6b-tvl-as-price-eyes-2-43-target/,posts,369728,publish,1,1,1,yes,ok,
https://coincu.com/are-chainlink-holders-positioning-early/,posts,374079,publish,1,1,1,yes,ok,
https://coincu.com/are-fed-rate-cuts-really-confirmed-for/,posts,362415,publish,1,1,1,yes,ok,
https://coincu.com/ark-invest-bitcoin-price-target-2030/,posts,380231,publish,1,1,1,yes,ok,
https://coincu.com/ark-invest-crypto-stock-holdings/,posts,379975,publish,1,1,2,yes,ok,
https://coincu.com/ark-invest-crypto-stocks-coinbase-circle/,posts,379058,publish,1,1,2,yes,ok,
https://coincu.com/arkham-uncovers-14-5b-bitcoin-theft-from/,posts,352248,publish,2,2,2,yes,ok,
https://coincu.com/arthur-hayes-bitcoin-liquidity-warning/,posts,378902,publish,2,2,4,yes,ok,
https://coincu.com/arthur-hayes-bitcoin-zcash-us-fiscal/,posts,377197,publish,2,2,2,yes,ok,
https://coincu.com/arthur-hayes-criticizes-monad-mon/,posts,380626,publish,2,2,2,yes,ok,
https://coincu.com/arthur-hayes-hype-token-sale/,posts,363701,publish,1,1,1,yes,ok,
https://coincu.com/arthur-hayes-sells-crypto-assets/,posts,378608,publish,1,1,1,yes,ok,
https://coincu.com/asias-crypto-shift-stablecoins/,posts,394723,publish,2,2,2,yes,ok,
https://coincu.com/asias-crypto-week-iran-outflows-hk-web3/,posts,397280,publish,2,2,2,yes,ok,
https://coincu.com/aster-approaches-1-55-critical-zone-as-bulls-eye-1-8-resistance-and-beyond/,posts,367858,publish,1,1,1,yes,ok,
https://coincu.com/aster-bounces-from-bottom/,posts,373096,publish,1,1,1,yes,ok,
https://coincu.com/aster-breakdown-nears/,posts,389109,publish,1,1,1,yes,ok,
https://coincu.com/aster-breakout-1-30-key-to-new-all-time/,posts,378758,publish,1,1,1,yes,ok,
https://coincu.com/aster-breaks-5-month-slump-targets-0-6846-after-retest/,posts,394048,publish,1,1,1,yes,ok,
https://coincu.com/aster-breaks-out-bullish-pattern/,posts,393790,publish,1,1,1,yes,ok,
https://coincu.com/aster-breaks-out-can-it-smash-2-40/,posts,366396,publish,2,2,2,yes,ok,
https://coincu.com/aster-builds-bullish-structure-as-inverse-pattern-targets-0-824-and-higher-breakout/,posts,396743,publish,1,1,1,yes,ok,
https://coincu.com/aster-bullish-breakout-target-3-28/,posts,378004,publish,1,1,1,yes,ok,
https://coincu.com/aster-jumps-20-after-cz-buy-but-whale/,posts,373993,publish,2,2,2,yes,ok,
https://coincu.com/aster-on-the-edge-will-the-0-95-support/,posts,382221,publish,1,1,1,yes,ok,
https://coincu.com/aster-overtakes-hyperliquid-trading-volume/,posts,377204,publish,1,1,2,yes,ok,
https://coincu.com/aster-poised-for-surge-will-it-break-0-66/,posts,391789,publish,1,1,1,yes,ok,
https://coincu.com/aster-reclaims-trendline-support-eye-0-91/,posts,395623,publish,1,1,1,yes,ok,
https://coincu.com/aster-to-surge-to-1-50/,posts,388000,publish,1,1,1,yes,ok,
https://coincu.com/aster-token-distribution-clarification/,posts,365269,publish,1,1,1,yes,ok,
https://coincu.com/aster-token-profits-investors/,posts,363375,publish,2,2,4,yes,ok,
https://coincu.com/aster-token-withdrawal-wallet-analysis/,posts,363519,publish,1,1,2,yes,ok,
https://coincu.com/aster-unlocks-delayed-to-2026-and-2035/,posts,378307,publish,1,1,1,yes,ok,
https://coincu.com/aster-up-29-weekly-will-0-82-break/,posts,394392,publish,2,2,2,yes,ok,
https://coincu.com/astra-nova-raises-funds/,posts,369724,publish,1,1,2,yes,ok,
https://coincu.com/australia-crypto-exchange-regulation-bill/,posts,380166,publish,2,2,2,yes,ok,
https://coincu.com/australia-fines-bps-financial-9-67m-over/,posts,391612,publish,2,2,3,yes,ok,
https://coincu.com/avalanche-breakout-from-falling-wedge-signals-potential-move-toward-9-80/,posts,397246,publish,1,1,1,yes,ok,
https://coincu.com/avalanche-consolidates-after-breaking-out-of-ascending-broadening-wedge/,posts,382967,publish,1,1,1,yes,ok,
https://coincu.com/avalanche-contracts-triple-in-a-year/,posts,366641,publish,2,2,3,yes,ok,
https://coincu.com/avalanche-tests-11-42-potential-rebound/,posts,391603,publish,1,1,1,yes,ok,
https://coincu.com/avax-at-27-84-bollinger-bands-hint-big/,posts,364783,publish,3,3,3,yes,ok,
https://coincu.com/avax-bounce-corrective-drop-8-35-support/,posts,393882,publish,1,1,1,yes,ok,
https://coincu.com/avax-breaks-resistance-targeting-15-5/,posts,380369,publish,1,1,1,yes,ok,
https://coincu.com/avax-eyes-28-support-level/,posts,363895,publish,1,1,1,yes,ok,
https://coincu.com/avax-holds-firm-above-support/,posts,389804,publish,1,1,1,yes,ok,
https://coincu.com/avax-holds-strong/,,,,1,0,0,no,error,Remote end closed connection without response
https://coincu.com/avax-key-support-and-breakout-targets-302/,posts,379144,publish,1,1,1,yes,ok,
https://coincu.com/avax-long-positions-surge-to-920k-profit/,posts,364159,publish,1,1,1,yes,ok,
https://coincu.com/avax-price-surge-to-22-before-key-move/,posts,387548,publish,1,1,1,yes,ok,
https://coincu.com/avax-rebounds-to-golden-fib-next-breakout/,posts,380906,publish,1,1,1,yes,ok,
https://coincu.com/bank-england-stablecoin-limits-exemption/,posts,367358,publish,2,2,2,yes,ok,
https://coincu.com/bank-of-england-proposes-new-rules/,posts,377210,publish,3,3,3,yes,ok,
https://coincu.com/bearish-bias-strengthens-key-support-pengu/,posts,394952,publish,1,1,1,yes,ok,
https://coincu.com/bermuda-partners-with-coinbase-and-circle/,posts,389928,publish,2,2,4,yes,ok,
https://coincu.com/bhutan-launches-gold-backed-ter-token/,posts,382746,publish,1,1,2,yes,ok,
https://coincu.com/big-move-cnbc-to-feature-kalshis/,posts,381502,publish,1,1,1,yes,ok,
https://coincu.com/big-wallets-sell-2m-link/,posts,388016,publish,1,1,1,yes,ok,
https://coincu.com/biggest-crypto-crash-ever/,posts,368081,publish,1,1,1,yes,ok,
https://coincu.com/binance-altcoin-volume-share-hits-record/,posts,365547,publish,2,2,2,yes,ok,
https://coincu.com/binance-aster-bnb-market-dynamics/,posts,365237,publish,2,2,2,yes,ok,
https://coincu.com/binance-buys-4225-btc-300m-safu/,posts,393879,publish,2,2,2,yes,ok,
https://coincu.com/binance-cz-meme-coin-surge/,posts,366631,publish,1,1,2,yes,ok,
https://coincu.com/binance-delists-nxpc-huma-pairs/,posts,362602,publish,1,1,1,yes,ok,
https://coincu.com/binance-doj-compliance-supervision-end/,posts,362438,publish,1,1,1,yes,ok,
https://coincu.com/binance-ethena-usde-september-launch/,posts,361135,publish,1,1,1,yes,ok,
https://coincu.com/binance-expands-futures-with-24-7-tradfi/,posts,387580,publish,1,1,2,yes,ok,
https://coincu.com/binance-files-defamation-lawsuit-against/,posts,397554,publish,1,1,1,yes,ok,
https://coincu.com/binance-franklin-launch-tokenized-fund/,posts,394174,publish,1,1,1,yes,ok,
https://coincu.com/binance-japan-paypay-crypto-partnership/,posts,367733,publish,1,1,2,yes,ok,
https://coincu.com/binance-lists-ethena-usde-spot-trading/,posts,361124,publish,1,1,1,yes,ok,
https://coincu.com/binance-lists-ondo-tokenized-securities/,posts,395940,publish,1,1,1,yes,ok,
https://coincu.com/binance-net-inflow-171-million-usdt-24-hours/,posts,399766,publish,4,0,0,no,no_match_in_raw,No candidate old URLs found in current raw content
https://coincu.com/binance-offers-13-59-apr-with-no-reward/,posts,394547,publish,2,2,2,yes,ok,
https://coincu.com/binance-price-potential-breakout-to-990/,posts,388754,publish,1,1,1,yes,ok,
https://coincu.com/binance-records-2b-stablecoin-inflows/,posts,362581,publish,2,2,2,yes,ok,
https://coincu.com/binance-seeks-mica-license-in-greece-amid/,posts,390732,publish,2,2,4,yes,ok,
https://coincu.com/binance-supports-network-upgrades/,posts,380328,publish,1,1,1,yes,ok,
https://coincu.com/binance-suspends-inj-deposits-upgrade/,posts,377168,publish,1,1,2,yes,ok,
https://coincu.com/binance-us-market-strategy/,posts,371490,publish,1,1,1,yes,ok,
https://coincu.com/binance-usd-withdrawals-swift/,posts,389517,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-2025-halving-cycle-change/,posts,386729,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-accumulation-ftx-high/,posts,389776,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-approaches-74k-70k-level/,posts,397032,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-at-risk-key-support-at-88789/,posts,390549,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-bearish-until-93k/,posts,380934,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-bounces-at-88k-but-can-it-reclaim-90k/,posts,381790,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-bounces-but-whales-keep-selling/,posts,373694,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-bounces-support-eyeing-bullish/,posts,376461,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-breakout-confirmed/,posts,365271,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-breaks-10m-sma/,posts,389455,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-btc-losing-115440-support/,posts,363318,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-bull-market-liquidity-recovery/,posts,379661,publish,3,3,3,yes,ok,
https://coincu.com/bitcoin-bullish-recovery-rate-cuts/,posts,382533,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-bulls-weaken-as-price-struggles/,posts,370316,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-climbs-93k-targeting-98k/,posts,381179,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-comeback-market-optimism/,posts,381194,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-correction-risk-institutional-growth/,posts,378116,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-crash-linked-to-1t-treasury-cash/,posts,376270,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-cycles-institutional-impact/,posts,378959,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-decline-altcoin-rally-2025/,posts,376974,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-decouples-undervalued-amid-gold/,posts,377636,publish,3,3,3,yes,ok,
https://coincu.com/bitcoin-demand-surge-whales-etfs/,posts,366229,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-derivatives-market-cap-growth/,posts,365040,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-derivatives-tradyleverage-pullback/,posts,379149,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-dominance-at-60/,posts,380015,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-dominance-holding-support/,posts,380559,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-downtrend-eases-stabilizing/,posts,378817,publish,3,3,3,yes,ok,
https://coincu.com/bitcoin-drops-as-us-cpi-inflation-hits-2-9/,posts,361661,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-drops-below-90000-market-shift/,posts,379118,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-drops-below-95000-fed-uncertainty/,posts,378340,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-edges-above-116k-as-nasdaq-gains/,posts,353227,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-etfs-add-32232-btc-in-7-days-as-institutions-bet-on-future-growth/,posts,397159,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-etfs-bleed-2-8b/,posts,379836,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-etfs-institutional-inflows-september/,posts,361339,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-etfs-see-1-22b-weekly-outflow-as/,posts,369628,publish,3,3,3,yes,ok,
https://coincu.com/bitcoin-etfs-see-238m-in-net-inflows/,posts,379681,publish,3,3,3,yes,ok,
https://coincu.com/bitcoin-etfs-see-243m-outflow-as-market/,posts,387532,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-etfs-see-985m-inflows/,posts,366496,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-ethereum-etfs-see-strong-inflows/,posts,363196,publish,2,2,4,yes,ok,
https://coincu.com/bitcoin-eyes-100k-can-bulls-break-93k-resistance/,posts,380432,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-eyes-190k-after-key-resistance/,posts,371983,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-faces-market-stress-as-unrealize/,posts,383509,publish,2,2,4,yes,ok,
https://coincu.com/bitcoin-faces-market-turbulence-with/,posts,379611,publish,4,4,4,yes,ok,
https://coincu.com/bitcoin-faces-thai-tax-relief/,posts,362277,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-falls-below-68000-as-rising-oil-prices-signal-higher-inflation-risk/,posts,397251,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-falls-market-cautious/,posts,378845,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-fear-greed-index-fall/,posts,389809,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-first-usd-valuation-history/,posts,366770,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-forms-supercycle-pattern/,posts,361326,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-futures-open-interest-surge/,posts,367280,publish,3,3,3,yes,ok,
https://coincu.com/bitcoin-gold-japanese-bonds-impact/,posts,390758,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-hits-66250-target-warn-of-drop/,posts,395174,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-hits-94kis-a-breakout-to-100k/,posts,382410,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-hits90k-after-trump-drops-crypto/,posts,390347,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-holding-companies-retail-losses/,posts,369583,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-holdings-strategic-claims/,posts,380044,publish,2,2,4,yes,ok,
https://coincu.com/bitcoin-in-october-33b-in-lth-selling/,posts,373977,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-institutional-hedging-skew-index/,posts,360956,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-japan-interest-rate-impact/,posts,380858,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-leverage-hits-5-year-high-as-etf/,posts,354503,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-market-downward-skew-geopolitical/,posts,390020,publish,3,3,3,yes,ok,
https://coincu.com/bitcoin-market-mixed-signals/,posts,377846,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-market-shifts-post-etf-launch/,posts,378513,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-market-stability-2026-report/,posts,391804,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-market-structural-integrity-etf-inflows/,posts,368623,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-market-structure-2025/,posts,369547,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-market-uncertainty-analysis/,posts,378119,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-market-volatility-institutional-flows/,posts,369122,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-miners-shift-ai-hpc/,posts,381887,publish,2,2,4,yes,ok,
https://coincu.com/bitcoin-mini-bear-market-matrixport-report/,posts,378212,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-mining-xinjiang-shutdown-impact/,posts,383505,publish,3,3,3,yes,ok,
https://coincu.com/bitcoin-nears-70000-as-buying-activity-builds/,posts,396865,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-og-leverage-short-position/,posts,370225,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-on-a-knifes-edge-critical/,posts,361242,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-open-interest-sees-sharpest-30/,posts,379773,publish,3,3,3,yes,ok,
https://coincu.com/bitcoin-policy-influence-2026/,posts,389188,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-price-100k-market-forecast/,posts,381149,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-price-bearish-november-predictions/,posts,379519,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-price-geopolitical-tensions/,posts,392399,publish,2,2,4,yes,ok,
https://coincu.com/bitcoin-price-high-lower-trading-volumes/,posts,373481,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-price-milestone-verification/,posts,366187,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-price-prediction-reclaim-119k/,posts,368881,publish,3,3,3,yes,ok,
https://coincu.com/bitcoin-price-support-planb-views/,posts,367183,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-price-trades-near-70000/,posts,394550,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-pumps-at-10-a-m-after-jane-street/,posts,396098,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-realized-cap-drops-market-shift/,posts,390668,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-rebound-short-term-ratio/,posts,387319,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-rejected-at-116k-and-eyes-110k-111k-support-for-potential-bounce/,posts,368651,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-resilience-not-tulip-mania/,posts,381970,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-rsi-ascending-triangle-pullback/,posts,387320,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-rsi-upward-trend-market-analysis/,posts,373908,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-selling-pressure-eases-as-on/,posts,376877,publish,3,3,3,yes,ok,
https://coincu.com/bitcoin-sentiment-turns-positive-as/,posts,372145,publish,3,3,3,yes,ok,
https://coincu.com/bitcoin-sharpe-ratio-lowest-point/,posts,379938,publish,2,2,4,yes,ok,
https://coincu.com/bitcoin-stability-etf-inflows/,posts,366379,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-stability-whale-accumulation/,posts,368357,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-stabilization-etf-fund-resurgence/,posts,366119,publish,2,2,4,yes,ok,
https://coincu.com/bitcoin-struggles-at-100k/,posts,376670,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-stuck-at-109k/,posts,364951,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-stuck-below-123-4k/,posts,367642,publish,3,3,3,yes,ok,
https://coincu.com/bitcoin-support-110k-investor-interest/,posts,369256,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-support-cost-basis-cluster/,posts,380878,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-surge-institutional-interest-economic-uncertainty-2/,posts,391519,publish,2,2,4,yes,ok,
https://coincu.com/bitcoin-surges-trump-tariff-dividend/,posts,380616,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-tokenized-gold-binance-week/,posts,381417,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-trust-single-day-outflow/,posts,379200,publish,2,2,4,yes,ok,
https://coincu.com/bitcoin-uptrend-builds-as-sopr-nears/,posts,365573,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-volatility-fed-rate-cut/,posts,362544,publish,2,2,4,yes,ok,
https://coincu.com/bitcoin-volatility-institutional-predictions/,posts,383355,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-volatility-surges-above-95-as/,posts,370594,publish,1,1,1,yes,ok,
https://coincu.com/bitcoin-whale-reduces-holdings/,posts,368793,publish,1,1,2,yes,ok,
https://coincu.com/bitcoin-whale-sells-3000-btc/,posts,367409,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-whales-accumulate-amid-market-fall/,posts,390222,publish,2,2,2,yes,ok,
https://coincu.com/bitcoin-wlfi-market-shifts/,posts,381158,publish,2,2,2,yes,ok,
https://coincu.com/bitcoins-bullish-structure-holds/,posts,377928,publish,1,1,1,yes,ok,
